sec to solve	episode	score
2.9393155574798584	1	2.25
3.581847667694092	2	2.8
0.8617384433746338	3	0.8888888888888888
0.08887910842895508	4	1.8
0.1247706413269043	5	1.5714285714285714
0.10633420944213867	6	2.0
0.07274770736694336	7	2.25
0.09217047691345215	8	1.6
0.0716714859008789	9	2.5
0.08600878715515137	10	2.0
0.14351844787597656	11	1.0
0.07237076759338379	12	4.75
0.10394597053527832	13	2.6666666666666665
0.0861818790435791	14	1.2
0.0721125602722168	15	2.25
0.06761574745178223	16	1.25
0.06872320175170898	17	3.25
0.08478164672851562	18	1.8
0.19052982330322266	19	1.2727272727272727
0.05170917510986328	20	3.0
0.15752696990966797	21	1.5555555555555556
0.0860741138458252	22	2.6
0.053351640701293945	23	4.666666666666667
0.0863339900970459	24	2.2
0.07418179512023926	25	2.25
0.14052557945251465	26	1.375
0.15561556816101074	27	1.2222222222222223
0.07036638259887695	28	2.25
0.12038326263427734	29	1.4285714285714286
0.08350777626037598	30	2.6
0.10361289978027344	31	1.6666666666666667
0.11593198776245117	32	2.142857142857143
0.11558151245117188	33	1.8571428571428572
0.08644342422485352	34	2.8
0.13632941246032715	35	1.625
0.12122321128845215	36	1.5714285714285714
0.10634827613830566	37	2.3333333333333335
0.10701990127563477	38	1.3333333333333333
0.06923079490661621	39	2.75
0.13861989974975586	40	0.75
0.12198686599731445	41	1.8571428571428572
0.07480931282043457	42	3.0
0.1089484691619873	43	1.3333333333333333
0.07334756851196289	44	2.0
0.11115455627441406	45	1.8333333333333333
0.08968377113342285	46	3.2
0.07080078125	47	2.0
0.14427614212036133	48	1.0
0.13657569885253906	49	1.0
0.11020755767822266	50	1.1666666666666667
0.08442378044128418	51	2.6
0.09965682029724121	52	2.0
0.08540558815002441	53	1.4
0.0829629898071289	54	1.6
0.06901359558105469	55	1.25
0.14845943450927734	56	1.7777777777777777
0.10800027847290039	57	1.5
0.1229710578918457	58	1.2857142857142858
0.07051897048950195	59	4.25
0.08746051788330078	60	2.2
0.07082915306091309	61	2.25
0.12336587905883789	62	2.2857142857142856
0.07077884674072266	63	2.5
0.12269163131713867	64	2.4285714285714284
0.12380361557006836	65	1.1428571428571428
0.12256765365600586	66	1.5714285714285714
0.12244462966918945	67	1.4285714285714286
0.10459709167480469	68	1.5
0.1015772819519043	69	2.3333333333333335
0.10684561729431152	70	2.0
0.12565016746520996	71	1.1428571428571428
0.06946349143981934	72	4.5
0.06903457641601562	73	2.0
0.11137747764587402	74	2.1666666666666665
0.09348344802856445	75	2.0
0.12185215950012207	76	1.5714285714285714
0.10697293281555176	77	1.3333333333333333
0.08573794364929199	78	1.8
0.08846282958984375	79	2.2
0.0690011978149414	80	2.75
0.07190227508544922	81	2.5
0.10436749458312988	82	1.6666666666666667
0.10335445404052734	83	2.5
0.14012980461120605	84	1.375
0.14019250869750977	85	1.375
0.12740159034729004	86	1.2857142857142858
0.08878326416015625	87	1.6
0.06969833374023438	88	1.75
0.1003575325012207	89	1.6666666666666667
0.10778164863586426	90	2.1666666666666665
0.03636932373046875	91	3.5
0.1009218692779541	92	1.6666666666666667
0.11623191833496094	93	1.5714285714285714
0.06858134269714355	94	2.75
0.08938908576965332	95	1.8
0.08713459968566895	96	1.2
0.08573675155639648	97	2.8
0.07162332534790039	98	1.75
0.07195377349853516	99	3.0
0.18261146545410156	100	1.1818181818181819

MiniSAT iters:	1071
GQSAT iters:	572
MiniSAT iters/GQSAT iters:	1.87
total_eval_time	17.078861951828003
Results for	../data/graph-coloring/flat30-60
median_relative_score:	1.8452380952380953
mean_relative_score:	2.0134184704184706
min_score:	0.75
max_score:	4.75
