sec to solve	episode	score
0.12839937210083008	1	1.2549019607843137
0.10721302032470703	2	0.5294117647058824
0.10456681251525879	3	1.0561797752808988
0.10277843475341797	4	0.7313432835820896
0.10226058959960938	5	1.4492753623188406
0.0999445915222168	6	1.0847457627118644
0.10173273086547852	7	0.5217391304347826
0.10211396217346191	8	0.8769230769230769
0.10203766822814941	9	0.8313253012048193
0.10201382637023926	10	1.2388059701492538
0.10027265548706055	11	1.2352941176470589
0.10709619522094727	12	0.7323943661971831
0.10317420959472656	13	2.1818181818181817
0.10095810890197754	14	1.2413793103448276
0.1028895378112793	15	1.6458333333333333
0.1024925708770752	16	1.163265306122449
0.10048174858093262	17	1.696969696969697
0.10269618034362793	18	1.2857142857142858
0.10423398017883301	19	1.0816326530612246
0.10462641716003418	20	0.7631578947368421
0.10024476051330566	21	0.9761904761904762
0.10337376594543457	22	1.1940298507462686
0.10504603385925293	23	1.5675675675675675
0.10970258712768555	24	0.9342105263157895
0.10302257537841797	25	0.6666666666666666
0.10183048248291016	26	1.028169014084507
0.10434341430664062	27	0.9558823529411765
0.10072875022888184	28	0.7818181818181819
0.1021127700805664	29	0.7954545454545454
0.10267138481140137	30	1.0888888888888888
0.10373759269714355	31	1.4
0.10662078857421875	32	0.7710843373493976
0.10965204238891602	33	1.52
0.10517597198486328	34	0.9836065573770492
0.10414862632751465	35	0.7027027027027027
0.10606741905212402	36	0.9873417721518988
0.10347414016723633	37	0.8586956521739131
0.10387229919433594	38	0.9433962264150944
0.1048271656036377	39	1.2727272727272727
0.09989690780639648	40	1.186046511627907
0.10339570045471191	41	1.4057971014492754
0.10183954238891602	42	1.0
0.10030651092529297	43	0.9193548387096774
0.10319709777832031	44	0.8735632183908046
0.10056853294372559	45	0.9433962264150944
0.0999751091003418	46	1.0606060606060606
0.10241198539733887	47	1.588235294117647
0.09934496879577637	48	1.5833333333333333
0.10294818878173828	49	0.7592592592592593
0.10045051574707031	50	1.8571428571428572
0.10586929321289062	51	1.2407407407407407
0.10824728012084961	52	1.0303030303030303
0.10374832153320312	53	1.1714285714285715
0.10087418556213379	54	0.9666666666666667
0.10191655158996582	55	1.5897435897435896
0.10175108909606934	56	1.164179104477612
0.10137343406677246	57	1.0508474576271187
0.10175538063049316	58	0.9361702127659575
0.10476016998291016	59	1.1515151515151516
0.10196065902709961	60	0.8809523809523809
0.10304951667785645	61	0.7017543859649122
0.10132265090942383	62	1.0
0.0997459888458252	63	0.9420289855072463
0.09960746765136719	64	1.4102564102564104
0.10181164741516113	65	1.3658536585365855
0.10012078285217285	66	1.205128205128205
0.10276961326599121	67	2.066666666666667
0.1002039909362793	68	1.1454545454545455
0.10677838325500488	69	1.9523809523809523
0.10352373123168945	70	1.6666666666666667
0.10323381423950195	71	1.8793103448275863
0.10348796844482422	72	0.9696969696969697
0.10123491287231445	73	1.4081632653061225
0.10314488410949707	74	1.1296296296296295
0.1005716323852539	75	1.606060606060606
0.1006166934967041	76	1.4634146341463414
0.1029500961303711	77	1.2608695652173914
0.1015481948852539	78	1.380281690140845
0.10683155059814453	79	1.6666666666666667
0.10427188873291016	80	1.1126760563380282
0.10307955741882324	81	1.3962264150943395
0.10219573974609375	82	1.2
0.10198736190795898	83	1.98
0.10344052314758301	84	1.523076923076923
0.11013936996459961	85	0.7846153846153846
0.11067938804626465	86	1.1147540983606556
0.1066896915435791	87	1.8048780487804879
0.1126708984375	88	1.9387755102040816
0.10862421989440918	89	1.56
0.1036527156829834	90	1.0897435897435896
0.10367870330810547	91	0.5662650602409639
0.10210132598876953	92	0.5068493150684932
0.10219669342041016	93	1.1147540983606556
0.10001206398010254	94	1.155844155844156
0.10286164283752441	95	1.1176470588235294
0.10346770286560059	96	1.118421052631579
0.10390496253967285	97	1.1325301204819278
0.10733795166015625	98	0.8448275862068966
0.10293960571289062	99	1.378787878787879
0.1059565544128418	100	0.8245614035087719

MiniSAT iters:	6922
GQSAT iters:	6116
MiniSAT iters/GQSAT iters:	1.13
total_eval_time	10.362330436706543
Results for	../data/uniform-random-3-sat/test/uuf50-218
median_relative_score:	1.1240253411306043
mean_relative_score:	1.1787534233730772
min_score:	0.5068493150684932
max_score:	2.1818181818181817
