sec to solve	episode	score
0.04995012283325195	1	1.5714285714285714
0.07901692390441895	2	1.0
0.7952547073364258	3	0.13846153846153847
0.054993391036987305	4	1.625
0.06367063522338867	5	0.9
0.08758926391601562	6	1.1428571428571428
0.42424559593200684	7	0.14285714285714285
0.17236042022705078	8	0.56
0.16813111305236816	9	0.5357142857142857
0.2579352855682373	10	0.5384615384615384
0.19153475761413574	11	3.4285714285714284
0.15397334098815918	12	0.5384615384615384
0.4935441017150879	13	0.18181818181818182
0.4948146343231201	14	0.22784810126582278
0.04390907287597656	15	2.6666666666666665
0.06032538414001465	16	1.2
0.028239727020263672	17	2.0
0.2628672122955322	18	0.2727272727272727
0.09807038307189941	19	0.8125
0.1406869888305664	20	0.6086956521739131
0.13585233688354492	21	0.9545454545454546
0.05978274345397949	22	5.5
0.07412362098693848	23	1.8333333333333333
0.4103055000305176	24	0.22058823529411764
0.08101272583007812	25	1.8461538461538463
0.06028437614440918	26	2.2
0.31749606132507324	27	0.2222222222222222
0.0727994441986084	28	1.6363636363636365
0.17470860481262207	29	0.6
0.06404638290405273	30	1.5
0.6616971492767334	31	0.13392857142857142
0.2730746269226074	32	0.2826086956521739
0.516648530960083	33	0.09574468085106383
0.08653426170349121	34	1.1428571428571428
0.11400270462036133	35	1.368421052631579
0.4552297592163086	36	0.20930232558139536
0.15165400505065918	37	0.56
0.16913986206054688	38	0.3333333333333333
0.11482000350952148	39	1.5789473684210527
0.2145233154296875	40	0.5277777777777778
0.4045450687408447	41	0.2153846153846154
0.035187721252441406	42	2.0
0.09947967529296875	43	1.2352941176470589
0.12505316734313965	44	0.6666666666666666
0.14707183837890625	45	0.625
0.07669615745544434	46	1.4166666666666667
0.16819024085998535	47	0.3333333333333333
0.7444548606872559	48	0.13636363636363635
0.24259305000305176	49	0.15
0.2537238597869873	50	0.23809523809523808
0.136582612991333	51	1.0
0.34748411178588867	52	0.3333333333333333
0.2895996570587158	53	0.4666666666666667
0.03554677963256836	54	2.4
0.14417171478271484	55	0.21739130434782608
0.2863576412200928	56	0.22916666666666666
0.0391232967376709	57	1.5
0.11938619613647461	58	1.105263157894737
0.1434171199798584	59	0.625
0.7350356578826904	60	0.16363636363636364
0.23322033882141113	61	0.4358974358974359
0.4944314956665039	62	0.1125
0.08110451698303223	63	1.0769230769230769
0.07248401641845703	64	0.75
0.16358590126037598	65	0.5555555555555556
0.15777230262756348	66	0.48148148148148145
0.08765339851379395	67	0.7857142857142857
0.43196821212768555	68	0.16901408450704225
0.06010174751281738	69	1.5
0.04274725914001465	70	2.4285714285714284
0.24460434913635254	71	0.40476190476190477
0.13833999633789062	72	0.5217391304347826
0.16198492050170898	73	0.42857142857142855
0.12511444091796875	74	0.8
0.4688737392425537	75	0.15730337078651685
0.4777076244354248	76	0.06521739130434782
0.45880722999572754	77	0.13157894736842105
0.07767391204833984	78	1.4166666666666667
0.10674476623535156	79	0.5
0.09189271926879883	80	1.2666666666666666
0.12268519401550293	81	0.9047619047619048
0.1310875415802002	82	0.5714285714285714
0.08284592628479004	83	2.0714285714285716
0.09344124794006348	84	1.5714285714285714
0.14812397956848145	85	0.36
0.052971601486206055	86	3.25
0.35369396209716797	87	0.4915254237288136
0.07247424125671387	88	1.0833333333333333
0.06069135665893555	89	4.2
0.20737290382385254	90	0.3333333333333333
0.25624513626098633	91	0.4090909090909091
0.05886268615722656	92	1.3333333333333333
0.4765660762786865	93	0.17721518987341772
0.2157120704650879	94	0.9444444444444444
0.16627287864685059	95	0.8076923076923077
0.23134446144104004	96	0.3888888888888889
0.07178282737731934	97	1.0833333333333333
0.18088817596435547	98	0.36666666666666664
0.06316280364990234	99	1.9
0.15832185745239258	100	0.6153846153846154
0.2437000274658203	101	0.6097560975609756
0.14116287231445312	102	0.8333333333333334
0.4108250141143799	103	0.5151515151515151
0.15389752388000488	104	0.6153846153846154
0.10139060020446777	105	1.2941176470588236
0.06529593467712402	106	1.1
0.15192317962646484	107	0.9166666666666666
0.43504810333251953	108	0.175
0.24560236930847168	109	0.2926829268292683
0.20537066459655762	110	0.6285714285714286
0.041398048400878906	111	1.0
0.6448485851287842	112	0.10084033613445378
0.31934452056884766	113	0.21153846153846154
0.13723087310791016	114	0.7142857142857143
0.3846919536590576	115	0.3548387096774194
0.13414835929870605	116	0.8636363636363636
0.0650632381439209	117	1.2727272727272727
0.09619903564453125	118	0.9333333333333333
0.9944729804992676	119	0.16666666666666666
0.06753110885620117	120	1.7272727272727273
0.39510273933410645	121	0.4461538461538462
0.0879216194152832	122	1.5833333333333333
0.23526549339294434	123	0.3333333333333333
0.5192792415618896	124	0.18556701030927836
0.21446824073791504	125	0.5882352941176471
0.5283193588256836	126	0.1414141414141414
0.2635822296142578	127	0.35
0.06469392776489258	128	0.6
0.05546998977661133	129	1.375
0.2422654628753662	130	0.325
0.1927039623260498	131	0.5483870967741935
0.02752995491027832	132	2.75
0.3075578212738037	133	0.25
0.14068889617919922	134	1.0454545454545454
