sec to solve	episode	score
0.1386735439300537	1	0.9523809523809523
0.07790374755859375	2	1.4166666666666667
0.08928179740905762	3	4.285714285714286
0.11371088027954102	4	0.8333333333333334
0.14359235763549805	5	2.0869565217391304
0.18227648735046387	6	2.0344827586206895
0.13161587715148926	7	2.9
0.05759167671203613	8	3.75
0.13585948944091797	9	2.380952380952381
0.10352945327758789	10	2.0
0.06825947761535645	11	6.090909090909091
0.0548248291015625	12	10.875
0.05157113075256348	13	1.0
0.16997432708740234	14	2.1153846153846154
0.07679152488708496	15	3.3333333333333335
0.1619870662689209	16	1.52
0.0709371566772461	17	2.090909090909091
0.0658426284790039	18	2.0
0.05565237998962402	19	1.8888888888888888
0.15893220901489258	20	0.68
0.1400132179260254	21	1.2608695652173914
0.1709611415863037	22	2.074074074074074
0.07356953620910645	23	10.272727272727273
0.151611328125	24	0.7916666666666666
0.15231680870056152	25	1.0833333333333333
0.21281743049621582	26	0.8181818181818182
0.06979060173034668	27	1.5454545454545454
0.18166589736938477	28	0.6785714285714286
0.18070077896118164	29	1.4137931034482758
0.18769526481628418	30	0.9333333333333333
0.11634206771850586	31	4.842105263157895
0.08111214637756348	32	2.3333333333333335
0.0510714054107666	33	2.0
0.0854485034942627	34	1.7692307692307692
0.07215332984924316	35	3.090909090909091
0.046199798583984375	36	3.5714285714285716
0.04567599296569824	37	3.7142857142857144
0.07619690895080566	38	1.3333333333333333
0.06158709526062012	39	5.7
0.23946857452392578	40	1.105263157894737
0.10903024673461914	41	3.3529411764705883
0.0934901237487793	42	2.3333333333333335
0.12204265594482422	43	3.736842105263158
0.11860084533691406	44	2.1052631578947367
0.08900022506713867	45	1.0
0.07521343231201172	46	1.3333333333333333
0.12299680709838867	47	6.25
0.05678105354309082	48	4.222222222222222
0.0490264892578125	49	4.625
0.05944061279296875	50	4.222222222222222
0.06401324272155762	51	1.3
0.08876514434814453	52	0.8666666666666667
0.12088465690612793	53	2.6315789473684212
0.20117473602294922	54	0.90625
0.18056297302246094	55	0.39285714285714285
0.04313802719116211	56	7.0
0.03970050811767578	57	9.5
0.06441473960876465	58	2.7
0.07174849510192871	59	2.272727272727273
0.038388729095458984	60	6.5
0.10892701148986816	61	1.0
0.2393500804901123	62	0.2631578947368421
0.1906726360321045	63	3.1333333333333333
0.1105043888092041	64	1.5294117647058822
0.1021428108215332	65	2.9375
0.08791136741638184	66	3.4285714285714284
0.0972750186920166	67	0.5625
0.057871341705322266	68	6.888888888888889
0.18991780281066895	69	1.9310344827586208
0.16066789627075195	70	0.32
0.058341026306152344	71	1.7777777777777777
0.07489943504333496	72	3.1666666666666665
0.1377856731414795	73	2.3333333333333335
0.07045340538024902	74	5.545454545454546
0.08144664764404297	75	5.076923076923077
0.09538483619689941	76	5.266666666666667
0.13458609580993652	77	4.714285714285714
0.18266820907592773	78	0.8928571428571429
0.04155302047729492	79	4.833333333333333
0.11417102813720703	80	1.1666666666666667
0.054279327392578125	81	2.0
0.12426257133483887	82	3.2
0.19257903099060059	83	1.9
0.08215212821960449	84	2.923076923076923
0.06527233123779297	85	4.8
0.1008751392364502	86	1.3125
0.20505738258361816	87	0.8484848484848485
0.15055108070373535	88	1.391304347826087
0.16101431846618652	89	0.9615384615384616
0.06975507736206055	90	4.0
0.049767494201660156	91	5.25
0.0355377197265625	92	4.4
0.05928826332092285	93	1.2222222222222223
0.06251859664916992	94	3.7
0.0964045524597168	95	1.8666666666666667
0.10402917861938477	96	4.470588235294118
0.11054301261901855	97	0.5555555555555556
0.07174801826477051	98	1.75
0.06614899635314941	99	4.545454545454546
0.19041156768798828	100	1.903225806451613

MiniSAT iters:	3872
GQSAT iters:	1681
MiniSAT iters/GQSAT iters:	2.30
total_eval_time	10.710978269577026
Results for	../data/uniform-random-3-sat/test/uf50-218
median_relative_score:	2.0889328063241104
mean_relative_score:	2.815870242033041
min_score:	0.2631578947368421
max_score:	10.875
