sec to solve	episode	score
8.83853268623352	1	8.015625
1.1852753162384033	2	1.7264150943396226
1.2436583042144775	3	5.913043478260869
1.1347992420196533	4	1.5276653171390013
1.254563331604004	5	4.26
1.161902904510498	6	1.8317460317460317
1.1037530899047852	7	2.917874396135266
1.1540446281433105	8	1.5147058823529411
1.3174047470092773	9	8.758620689655173
1.2227070331573486	10	2.646846846846847
1.1755714416503906	11	1.8910569105691057
1.2910964488983154	12	1.2067809239940388
1.2599282264709473	13	0.375968992248062
1.1038079261779785	14	0.6542056074766355
1.1406843662261963	15	5.375757575757576
1.2179934978485107	16	1.815060908084164
1.1848387718200684	17	4.316901408450704
1.1735351085662842	18	1.6804123711340206
1.1887447834014893	19	1.1600441501103753
1.2087376117706299	20	3.337962962962963
1.1864383220672607	21	0.8029925187032418
1.1731667518615723	22	3.631284916201117
1.157071828842163	23	1.4130434782608696
1.1408286094665527	24	3.675
1.221290111541748	25	0.8707482993197279
1.1209704875946045	26	20.587628865979383
1.1346867084503174	27	7.649373881932021
1.147444725036621	28	1.5725308641975309
0.4326353073120117	29	18.0
1.1088097095489502	30	0.38188976377952755
1.146944284439087	31	7.430555555555555
1.1005423069000244	32	8.090909090909092
1.3490254878997803	33	1.3487031700288183
1.2882072925567627	34	0.6739130434782609
1.1346633434295654	35	0.07195767195767196
1.2094902992248535	36	0.11653116531165311
1.1262035369873047	37	6.908602150537634
1.0843791961669922	38	6.577205882352941
1.170121431350708	39	4.0577617328519855
1.3494281768798828	40	3.6739130434782608
1.1846256256103516	41	0.717391304347826
1.148298978805542	42	4.325153374233129
1.1727933883666992	43	4.308035714285714
1.138824701309204	44	1.2219321148825066
0.8907296657562256	45	21.43243243243243
1.1958446502685547	46	1.682890855457227
1.1770312786102295	47	1.9985294117647059
1.2793686389923096	48	1.8898305084745763
1.363013505935669	49	5.078947368421052
1.2350070476531982	50	0.27240773286467485
1.2636210918426514	51	0.6802325581395349
1.2237863540649414	52	0.8157894736842105
1.1323025226593018	53	0.39445628997867804
1.0855820178985596	54	0.6601941747572816
1.1406440734863281	55	1.5954692556634305
1.1496355533599854	56	1.3709090909090909
1.0837602615356445	57	3.6612377850162865
0.6381270885467529	58	11.166666666666666
1.123755693435669	59	0.9002624671916011
1.2097666263580322	60	0.23751274209989806
1.1315021514892578	61	5.1466666666666665
1.1242337226867676	62	13.186666666666667
1.1248910427093506	63	0.9508716323296355
1.1724214553833008	64	35.28048780487805
0.8062756061553955	65	47.61538461538461
1.1305150985717773	66	0.5116279069767442
1.1244606971740723	67	4.003968253968254
1.213256597518921	68	3.1901840490797544
1.295666217803955	69	0.3924843423799583
1.1292457580566406	70	2.198473282442748
1.185765266418457	71	0.8267716535433071
1.126537561416626	72	0.7089084065244667
1.1335878372192383	73	0.051920341394025606
1.15708327293396	74	0.6412859560067682
1.3265697956085205	75	0.6286173633440515
1.119208812713623	76	1.971830985915493
1.1297287940979004	77	2.1890243902439024
1.268012523651123	78	1.179054054054054
1.221731185913086	79	0.35242839352428396
1.1017258167266846	80	6.685393258426966
1.1673979759216309	81	0.42857142857142855
1.1517117023468018	82	4.231738035264484
1.1853139400482178	83	0.7726901062959934
1.145348310470581	84	0.16972814107274062
1.113696813583374	85	1.9012738853503184
1.1764044761657715	86	6.231481481481482
1.217879295349121	87	2.9573283858998143
1.1435291767120361	88	37.828828828828826
1.1874864101409912	89	1.881452070334657
1.1588983535766602	90	1.2073170731707317
1.1359493732452393	91	1.7082728592162555
1.1333160400390625	92	0.28545454545454546
1.2510569095611572	93	4.2405063291139244
1.1564114093780518	94	3.7542372881355934
1.2023074626922607	95	1.6423357664233578
1.0526461601257324	96	24.325581395348838
1.1817786693572998	97	2.1844262295081966
1.1830041408538818	98	3.0348258706467663
1.1626315116882324	99	0.4066115702479339
0.8219449520111084	100	19.56756756756757

MiniSAT iters:	66697
GQSAT iters:	45617
MiniSAT iters/GQSAT iters:	1.46
total_eval_time	123.14313006401062
Results for	../data/graph-coloring/flat200-479
median_relative_score:	1.8856412894046166
mean_relative_score:	4.6934379984505314
min_score:	0.051920341394025606
max_score:	47.61538461538461
