sec to solve	episode	score
0.08503079414367676	1	6.75
0.0999753475189209	2	2.0
0.04762768745422363	3	3.142857142857143
0.0544431209564209	4	2.125
0.06882905960083008	5	1.3
0.18476605415344238	6	2.4285714285714284
0.09391975402832031	7	2.7142857142857144
0.050889015197753906	8	3.7142857142857144
0.08648133277893066	9	3.3846153846153846
0.057776689529418945	10	4.0
0.06087636947631836	11	3.4444444444444446
0.04290604591369629	12	4.714285714285714
0.06165051460266113	13	2.6
0.09889531135559082	14	1.9333333333333333
0.1738452911376953	15	1.0769230769230769
0.09629559516906738	16	1.7333333333333334
0.1816399097442627	17	1.6428571428571428
0.0973353385925293	18	2.6
0.06815457344055176	19	2.3636363636363638
0.1336662769317627	20	1.65
0.04455113410949707	21	4.428571428571429
0.17433953285217285	22	0.8518518518518519
0.033318519592285156	23	4.4
0.09067106246948242	24	2.1333333333333333
0.1196603775024414	25	2.2777777777777777
0.3137052059173584	26	0.8297872340425532
0.06873130798339844	27	2.1
0.1278061866760254	28	2.210526315789474
0.06774687767028809	29	1.7
0.12189650535583496	30	1.0
0.10715723037719727	31	2.7058823529411766
0.09647703170776367	32	1.8666666666666667
0.0626983642578125	33	1.9
0.07450079917907715	34	4.454545454545454
0.039231061935424805	35	5.166666666666667
0.05458259582519531	36	8.125
0.04460763931274414	37	2.6666666666666665
0.06911897659301758	38	3.6
0.06396031379699707	39	5.444444444444445
0.05617046356201172	40	3.0
0.03561091423034668	41	12.0
0.07294464111328125	42	4.5
0.11859941482543945	43	2.6
0.062207698822021484	44	1.6
0.11935186386108398	45	2.0555555555555554
0.2086637020111084	46	1.6774193548387097
0.052109479904174805	47	3.5714285714285716
0.03461313247680664	48	3.6
0.054497480392456055	49	9.625
0.05311226844787598	50	2.375
0.09280586242675781	51	1.7692307692307692
0.06853771209716797	52	1.4545454545454546
0.06961560249328613	53	2.909090909090909
0.09359598159790039	54	1.5
0.12061166763305664	55	2.526315789473684
0.0497739315032959	56	2.625
0.09737133979797363	57	1.4
0.09392166137695312	58	1.7142857142857142
0.03748273849487305	59	5.0
0.14618802070617676	60	1.6818181818181819
0.22229647636413574	61	0.9375
0.15842509269714355	62	3.76
0.13519001007080078	63	1.45
0.0401613712310791	64	2.6666666666666665
0.07855939865112305	65	3.4166666666666665
0.03686332702636719	66	3.8
0.08279180526733398	67	3.3076923076923075
0.047966718673706055	68	4.857142857142857
0.15092968940734863	69	1.6956521739130435
0.07045984268188477	70	2.1818181818181817
0.05859994888305664	71	6.222222222222222
0.09253954887390137	72	2.0
0.030567646026611328	73	2.75
0.06593561172485352	74	8.1
0.03981328010559082	75	6.0
0.09956479072570801	76	1.4666666666666666
0.05874443054199219	77	3.4444444444444446
0.0235288143157959	78	7.0
0.16817903518676758	79	0.44
0.1093299388885498	80	2.0588235294117645
0.05433392524719238	81	1.625
0.08610367774963379	82	2.1538461538461537
0.060079097747802734	83	1.7777777777777777
0.022322654724121094	84	5.0
0.045224905014038086	85	2.2857142857142856
0.08903050422668457	86	4.071428571428571
0.14547204971313477	87	0.7272727272727273
0.14219093322753906	88	1.3333333333333333
0.06522488594055176	89	2.3
0.11664462089538574	90	2.1666666666666665
0.04837179183959961	91	5.857142857142857
0.06838107109069824	92	2.909090909090909
0.07074499130249023	93	1.7272727272727273
0.08238005638122559	94	2.923076923076923
0.03500032424926758	95	5.0
0.08203339576721191	96	1.6666666666666667
0.07964825630187988	97	0.9166666666666666
0.16381478309631348	98	1.3478260869565217
0.1416645050048828	99	1.6818181818181819
0.07961010932922363	100	2.0833333333333335

MiniSAT iters:	3254
GQSAT iters:	1332
MiniSAT iters/GQSAT iters:	2.44
total_eval_time	8.81295132637024
Results for	../data/graph-coloring/flat75-180
median_relative_score:	2.3693181818181817
mean_relative_score:	2.994740688717029
min_score:	0.44
max_score:	12.0
